run_group,instance,step,temperature,beta,gamma,loss,mean_free_energy,mean_expected_cut,max_expected_cut,mean_entropy,mean_driver_energy,step_best_cut,global_best_cut,global_best_accuracy,step_success_count,step_success_probability,ever_success_count,ever_success_probability,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,raw_R_grad_norm,theta_grad_norm,raw_R_grad_mean_abs,theta_grad_mean_abs,raw_R_grad_max_abs,theta_grad_max_abs,raw_R_step_norm,theta_step_norm,raw_R_step_mean_abs,theta_step_mean_abs
small_4_6,G22,1,1.159999966621399,0.8620690107345581,1.0,-11622.984375,-11623.576171875,9995.0,9995.0,1386.188232421875,-20.59809684753418,10112.0,10112.0,75.69428849464781,0,0.0,0,0.0,0.010301399976015091,0.010299049317836761,0.00021310705051291734,0.0,1.0,0.038677409291267395,0.000395162554923445,7.644290599273518e-05,6.238753940124298e-07,7.679007103433833e-05,3.8053883599786786e-06,15.176867485046387,14.560322761535645,0.02999592013657093,0.028654443100094795
small_4_6,G22,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-11661.53515625,-11665.380859375,9995.0,9995.0,1383.39794921875,-104.97221374511719,10536.0,10649.0,79.71405045287821,0,0.0,0,0.0,0.05380500108003616,0.05380498617887497,3.521708640619181e-05,0.0,1.0,0.17771492898464203,0.00015997949230950326,0.00035123986890539527,2.5295722139162535e-07,0.00035258528077974916,1.4284768212746712e-06,21.261253356933594,0.5633115172386169,0.042021241039037704,0.0009016501717269421
small_4_6,G22,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-12085.876953125,-12097.61328125,9995.548828125,9998.40234375,1226.0716552734375,-750.2536010742188,12753.0,12775.0,95.62841530054645,0,0.0,0,0.0,0.3948366940021515,0.3946729004383087,0.008648866787552834,0.0,0.9987773895263672,0.47232693433761597,0.02790587767958641,0.0009335167123936117,4.357062789495103e-05,0.0010072508594021201,0.0006393138901330531,24.728487014770508,6.466830253601074,0.048873964697122574,0.010262442752718925
small_4_6,G22,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-13392.0224609375,-13402.6640625,12266.5849609375,12339.3125,484.28302001953125,-616.1820068359375,13260.0,13260.0,99.25892656635976,0,0.0,0,0.0,0.8639848828315735,0.3329049050807953,0.760672926902771,0.0,0.00687109399586916,0.6282205581665039,0.3022404611110687,0.0010523437522351742,0.0003864701429847628,0.005007569212466478,0.006355472840368748,18.37798309326172,5.432042598724365,0.03442567586898804,0.007065988145768642
small_4_6,G22,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-13556.689453125,-13557.8291015625,12660.90625,12735.708984375,279.4501953125,-605.0283203125,13277.0,13277.0,99.38618160041919,0,0.0,0,0.0,0.9305161833763123,0.3359587788581848,0.8356941342353821,0.1909140646457672,0.00569531274959445,0.20015278458595276,0.04689239710569382,0.000333160103764385,4.034860467072576e-05,0.002030825475230813,0.005755272693932056,6.081745147705078,2.2885303497314453,0.01106948684900999,0.001570005202665925
small_4_6,G22,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-13566.9111328125,-13567.318359375,12762.66015625,12837.4521484375,226.47402954101562,-574.6697998046875,13281.0,13284.0,99.43858073209073,0,0.0,0,0.0,0.9445824027061462,0.32821857929229736,0.8551583886146545,0.3364531397819519,0.005457031540572643,0.11719249933958054,0.022906547412276268,0.00019323734159115702,8.885955139703583e-06,0.0014093308709561825,0.004354591481387615,3.7172322273254395,1.4603132009506226,0.006641678512096405,0.000782690302003175
small_4_6,G22,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-13559.34375,-13559.556640625,12817.951171875,12891.908203125,199.06204223632812,-545.230712890625,13280.0,13284.0,99.43858073209073,0,0.0,0,0.0,0.9513697624206543,0.32056358456611633,0.8662961721420288,0.4126914143562317,0.005238281562924385,0.08168453723192215,0.015560631640255451,0.00013415134162642062,4.989509761799127e-06,0.0013052846770733595,0.0033191447146236897,2.8006603717803955,1.103241205215454,0.00495478231459856,0.0005695193540304899
small_4_6,G22,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-13546.60546875,-13546.744140625,12857.1015625,12931.3955078125,180.6634521484375,-516.6588134765625,13287.0,13287.0,99.4610375028071,0,0.0,0,0.0,0.9558418393135071,0.31296998262405396,0.8746222257614136,0.46399611234664917,0.005183593835681677,0.06273094564676285,0.013352777808904648,0.00010286391625413671,4.397636985231657e-06,0.0011615930125117302,0.003161216387525201,2.3693933486938477,1.0733716487884521,0.004112194292247295,0.0005219824379310012
small_4_6,G22,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-13532.052734375,-13532.1513671875,12888.8662109375,12961.861328125,166.38412475585938,-488.8013610839844,13287.0,13287.0,99.4610375028071,0,0.0,0,0.0,0.9593281149864197,0.30534809827804565,0.881807804107666,0.5046758055686951,0.004964843858033419,0.050506819039583206,0.011040584184229374,8.302594505948946e-05,3.634229415183654e-06,0.0017128147883340716,0.003318805480375886,2.0848453044891357,0.9392055869102478,0.003592059249058366,0.00045281482744030654
small_4_6,G22,450,0.8994631767272949,1.111774206161499,0.775387704372406,-13516.734375,-13516.80859375,12916.1044921875,12988.052734375,154.57537841796875,-461.6689453125,13289.0,13289.0,99.47600868328468,0,0.0,0,0.0,0.9622316956520081,0.29770201444625854,0.8882892727851868,0.5398164391517639,0.004878906533122063,0.042220648378133774,0.010771374218165874,6.971167022129521e-05,3.4202917049697135e-06,0.0010152620961889625,0.0029545873403549194,1.906156301498413,0.8621578216552734,0.0032506997231394053,0.00041332151158712804
