graph_name,optimizer,grad_type,outer_rep,step,global_step,beta,gamma,free_energy_mean,free_energy_min,free_energy_max,expected_cut_mean,expected_cut_max,expected_cut_min,hard_cut_mean,hard_cut_max,hard_cut_min,best_cut_so_far,best_known_cut,gap_so_far,gap_percent_so_far,accuracy_percent_so_far,best_replica_in_batch,best_replica_so_far,best_outer_rep_so_far,best_step_so_far,entropy_mean,entropy_min,entropy_max,R_mean,R_min,R_max,rx_abs_mean,rz_abs_mean,grad_norm_before_clip,grad_norm_after_clip,rep_elapsed_sec,elapsed_sec
G5,adam,auto,0,0,0,2.0,1.0,-9873.23828125,-9873.240234375,-9873.23828125,9588.0,9588.0,9588.0,9527.5791015625,9830.0,9176.0,9830.0,11631.0,1801.0,15.484481128019947,84.51551887198005,6545,6545,0,0,554.4769287109375,554.4769287109375,554.4769287109375,0.010099497623741627,0.010047965683043003,0.010151270776987076,0.010099136270582676,8.470250759273767e-05,27.861465454101562,0.9999999403953552,0.17660284042358398,0.1766059398651123
G5,adam,auto,0,1,1,2.0010008811950684,0.9995002746582031,-9873.17578125,-9873.17578125,-9873.173828125,9588.0,9588.0,9588.0,9525.654296875,9797.0,9212.0,9830.0,11631.0,1801.0,15.484481128019947,84.51551887198005,7373,6545,0,0,554.47607421875,554.47607421875,554.4761352539062,0.010199961252510548,0.010147921741008759,0.010252243839204311,0.010199939832091331,1.9599734514486045e-05,28.120376586914062,1.0,0.3833961486816406,0.38339924812316895
G5,adam,auto,0,2,2,2.002002716064453,0.9990004897117615,-9873.11328125,-9873.1142578125,-9873.111328125,9588.0,9588.0,9588.0,9523.9072265625,9812.0,9176.0,9830.0,11631.0,1801.0,15.484481128019947,84.51551887198005,6545,6545,0,0,554.4752197265625,554.4752197265625,554.475341796875,0.01030141394585371,0.010248863138258457,0.010354211553931236,0.010301308706402779,4.631215051631443e-05,28.381561279296875,0.9999999403953552,0.5828759670257568,0.5828800201416016
G5,adam,auto,0,3,3,2.0030055046081543,0.9985007643699646,-9873.05078125,-9873.05078125,-9873.048828125,9588.0,9588.0,9588.0,9522.7177734375,9807.0,9177.0,9830.0,11631.0,1801.0,15.484481128019947,84.51551887198005,6545,6545,0,0,554.4744262695312,554.474365234375,554.4744873046875,0.01040386501699686,0.010350796394050121,0.010457182303071022,0.01040364895015955,6.644640961894765e-05,28.645126342773438,0.9999998807907104,0.7884109020233154,0.7884140014648438
G5,adam,auto,0,4,4,2.004009485244751,0.998000979423523,-9872.9892578125,-9872.990234375,-9872.9873046875,9588.0,9588.0,9588.0,9522.5048828125,9780.0,9187.0,9830.0,11631.0,1801.0,15.484481128019947,84.51551887198005,6545,6545,0,0,554.4735107421875,554.4735107421875,554.4736328125,0.01050732471048832,0.010453733615577221,0.01056116633117199,0.010507197119295597,5.101416172692552e-05,28.911060333251953,0.9999998807907104,0.979870080947876,0.9798731803894043
G5,adam,auto,0,5,5,2.005014181137085,0.9975012540817261,-9872.927734375,-9872.9287109375,-9872.9267578125,9588.0,9588.0,9588.0,9518.728515625,9781.0,9205.0,9830.0,11631.0,1801.0,15.484481128019947,84.51551887198005,7373,6545,0,0,554.47265625,554.47265625,554.47265625,0.010611801408231258,0.010557684116065502,0.010666172951459885,0.010611781850457191,1.9586152120609768e-05,29.179363250732422,1.0,1.1998789310455322,1.1998820304870605
G5,adam,auto,0,6,6,2.0060200691223145,0.9970015287399292,-9872.869140625,-9872.869140625,-9872.8671875,9588.0,9588.0,9588.0,9508.548828125,9789.0,9157.0,9830.0,11631.0,1801.0,15.484481128019947,84.51551887198005,6545,6545,0,0,554.4718017578125,554.4718017578125,554.4718017578125,0.010717306286096573,0.010662656277418137,0.010772212408483028,0.01071728765964508,1.8839904441847466e-05,29.4500732421875,0.9999999403953552,1.3919000625610352,1.3919031620025635
G5,adam,auto,0,7,7,2.0070269107818604,0.9965017437934875,-9872.80859375,-9872.810546875,-9872.8076171875,9588.0,9588.0,9588.0,9515.91015625,9805.0,9186.0,9830.0,11631.0,1801.0,15.484481128019947,84.51551887198005,6545,6545,0,0,554.4708251953125,554.4708251953125,554.4708251953125,0.010823848657310009,0.01076866127550602,0.010879294946789742,0.01082376018166542,4.3489701056387275e-05,29.723215103149414,0.9999998807907104,1.58378005027771,1.5837841033935547
G5,adam,auto,0,8,8,2.0080349445343018,0.9960020184516907,-9872.75,-9872.751953125,-9872.7490234375,9588.0,9588.0,9588.0,9515.5888671875,9775.0,9187.0,9830.0,11631.0,1801.0,15.484481128019947,84.51551887198005,6545,6545,0,0,554.469970703125,554.4698486328125,554.469970703125,0.010931437835097313,0.010875708423554897,0.010987428948283195,0.010931323282420635,4.952625749865547e-05,29.99881362915039,0.9999998807907104,1.7735271453857422,1.7735302448272705
G5,adam,auto,0,9,9,2.0090436935424805,0.995502233505249,-9872.693359375,-9872.6943359375,-9872.69140625,9588.0,9588.0,9588.0,9526.388671875,9788.0,9202.0,9830.0,11631.0,1801.0,15.484481128019947,84.51551887198005,8616,6545,0,0,554.468994140625,554.468994140625,554.468994140625,0.011040085926651955,0.010983807034790516,0.01109662652015686,0.011040013283491135,3.867415580316447e-05,30.27686882019043,0.9999999403953552,1.9717068672180176,1.9717111587524414
